date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
16/11/22 16:00,0.2,10,21.6,31.6,14,88,16,716.6,0,55,3.7,0.117,10.9,16.1,98
16/11/22 17:00,0.19,6.2,21,27.2,14,74,12,716.6,0,57,3.3,0.039,10.43,14.7,109
16/11/22 18:00,0.15,6.4,24.8,31.2,10,64,10,716.8,0,57,3.4,0.005,10.12,13.4,106
16/11/22 19:00,0.15,5.7,23.6,29.3,10,67,13,717,0,56,3.2,0,9.87,14,107
16/11/22 20:00,0.13,6.2,24.6,30.9,8,60,13,717.2,0,55,3.1,0,9.56,13.5,108
16/11/22 21:00,0.12,4.2,23.8,28,8,45,12,717.4,0,58,2.9,0,8.94,17,99
16/11/22 22:00,0.14,4.7,23.4,28.1,8,54,13,717.5,0,61,4.3,0,8.37,15.4,115
16/11/22 23:00,0.18,4.1,17.5,21.6,13,41,8,717.5,0,60,3.6,0,7.95,14.9,126
17/11/22 0:00,0.17,3.1,18.1,21.2,12,49,9,717.5,0,62,3.7,0,7.52,14.2,134
17/11/22 1:00,0.2,2.6,12.4,15.1,16,39,4,717.5,0,64,3.2,0,7.25,12.9,121
17/11/22 2:00,0.2,2.4,8.1,10.5,20,45,NULL,717.5,0,67,2.7,0,6.8,11.4,124
17/11/22 3:00,NULL,2.3,8.2,10.7,18,37,7,717.5,0,76,2.7,0,5.69,10,131
17/11/22 4:00,NULL,2.4,5.4,7.9,20,34,9,717.5,0,81,2.5,0,5.23,9.3,139
17/11/22 5:00,NULL,2.3,5.2,7.6,21,28,8,717.6,0,82,2.4,0,5.05,9,145
17/11/22 6:00,NULL,2.3,5.5,7.9,20,19,6,717.7,0,83,2.4,0,5.03,8.4,138
17/11/22 7:00,NULL,4.6,10.2,14.8,16,23,8,717.9,0.01,83,2.4,0,5.11,4.7,130
17/11/22 8:00,NULL,8,15.7,23.8,12,18,9,718,0,84,2.4,0.008,5.4,2.7,228
17/11/22 9:00,NULL,13.8,23.2,37,6,25,8,718.1,0,83,2.5,0.038,6.12,3.1,295
17/11/22 10:00,NULL,9.5,20.5,30,11,51,21,718.1,0,80,2.8,0.079,6.84,5.7,286
17/11/22 11:00,0.13,9.8,19.4,29.2,13,72,21,718.1,0,75,3.8,0.114,7.87,4,270
17/11/22 12:00,0.14,9.7,19.9,29.7,13,67,20,717.8,0,71,3,0.117,8.5,4.6,173
17/11/22 13:00,0.12,14.2,22,36.3,10,71,21,717.5,0,72,2.7,0.155,8.4,7.8,97
17/11/22 14:00,0.13,12.9,21.7,34.7,12,60,17,717.1,0,70,2.5,0.162,8.79,8,108
17/11/22 15:00,0.13,15.6,24.4,40,11,53,16,716.8,0,68,2.7,0.147,9.48,6.9,104
17/11/22 16:00,0.11,13.5,26.5,40.1,10,55,17,716.6,0,67,2.6,0.105,9.57,8.3,117
17/11/22 17:00,0.09,12.7,28.4,41.1,9,62,18,716.6,0,69,2.6,0.056,9.3,10.1,117
17/11/22 18:00,NULL,28.8,37,65.8,2,50,26,716.6,0,72,3.3,0.01,8.93,10.3,120
17/11/22 19:00,NULL,24.6,36.3,61,1,75,25,716.7,0,76,3.9,0,8.56,9.8,117
17/11/22 20:00,NULL,14.9,30.6,45.5,2,65,20,716.8,0,78,3.4,0,8.45,9.1,120
17/11/22 21:00,NULL,8.2,27.6,35.9,4,35,11,716.9,0.01,81,2.8,0,8.24,10,134
17/11/22 22:00,NULL,5.3,25.9,31.2,6,39,8,716.8,0.02,84,4.3,0,8.15,12.1,124
17/11/22 23:00,NULL,4.1,24.4,28.5,8,33,9,716.7,0.02,85,5.8,0,8.15,11.3,122
18/11/22 0:00,NULL,3.7,24.1,27.9,6,25,7,716.4,0.01,85,6.6,0,8.09,12.4,120
18/11/22 1:00,NULL,3.1,19.9,23.1,7,24,NULL,716.3,0.01,86,4.7,0,7.91,13.9,120
18/11/22 2:00,NULL,3.7,21.5,25.2,4,18,8,716.2,0.03,86,5.5,0,7.9,12.7,120
18/11/22 3:00,NULL,3.3,18,21.3,5,15,8,716,0.02,87,4.6,0,7.93,10.6,135
18/11/22 4:00,NULL,2.7,15,17.6,7,28,6,715.9,0.01,87,3.5,0,7.82,11.9,132
18/11/22 5:00,NULL,3.4,19.3,22.7,5,14,7,715.9,0,87,3.1,0,7.74,10.6,133
18/11/22 6:00,NULL,3.6,19.8,23.5,5,16,6,715.9,0.01,87,3,0,7.61,10.6,137
18/11/22 7:00,NULL,6.7,20.3,26.9,5,14,10,716,0.01,87,3,0,7.56,10.4,137
18/11/22 8:00,NULL,10.9,21,31.9,4,14,7,716.1,0.01,87,3.1,0.01,7.61,10.8,142
18/11/22 9:00,NULL,21.8,22.7,44.5,3,20,9,716.1,0,87,4.4,0.046,7.9,8.2,152
18/11/22 10:00,NULL,32.7,23,55.5,3,31,14,716.2,0,NULL,5.6,0.13,8.48,7.9,146
18/11/22 11:00,NULL,29,21.9,50.8,5,37,15,716.2,0,NULL,4.5,0.192,9.15,8.1,139
18/11/22 12:00,NULL,34.9,24.3,59,4,31,15,715.9,0,NULL,3.9,0.175,9.79,6.1,139
18/11/22 13:00,NULL,33,29.9,62.8,4,34,16,715.6,0,NULL,3.5,0.116,9.98,7.9,126
18/11/22 14:00,NULL,27.7,35.1,62.8,7,39,20,715.3,0.01,NULL,3.6,0.177,10.31,9.6,131
18/11/22 15:00,NULL,30.3,38.8,69.1,5,32,21,715.1,0.01,NULL,3.6,0.1,10.48,9.4,128
18/11/22 16:00,0.49,28.2,37.8,66,4,37,16,715,0.01,NULL,3.2,0.058,10.55,9.5,121
18/11/22 17:00,0.79,21.6,35.2,56.9,3,36,13,715.1,0.02,NULL,3,0.024,10.63,10.9,122
18/11/22 18:00,0.79,18,36.6,54.7,3,26,13,715.2,0,NULL,3,0.003,10.68,10.6,119
18/11/22 19:00,0.85,11.5,31,42.5,5,36,14,715.3,0.02,NULL,2.8,0,10.62,10.1,117
18/11/22 20:00,0.75,12.7,29.1,41.9,2,31,11,715.4,0.01,88,2.6,0,10.25,11.8,115
18/11/22 21:00,0.63,10,27.1,37.1,2,24,6,715.5,0.02,88,2.5,0,10.2,11.8,124
18/11/22 22:00,0.61,8.7,26.7,35.4,2,18,4,715.5,0.02,88,2.6,0,9.99,10.9,139
18/11/22 23:00,0.51,4.9,21.1,26,6,14,NULL,715.6,0.04,88,2.5,0,9.61,14.2,142
19/11/22 0:00,0.5,3.7,14.1,17.8,12,14,4,715.7,0.02,88,2.5,0,9.27,14,145
19/11/22 1:00,0.46,3.1,14.8,17.9,12,20,6,715.5,0.03,88,NULL,0,9.2,13.1,143
19/11/22 2:00,0.44,3.2,13.1,16.3,13,10,NULL,715.5,0.04,88,2.4,0,9.18,12.7,135
19/11/22 3:00,0.35,2.9,10.1,13,15,NULL,4,715.4,0.03,NULL,2.3,0,9.1,11.9,137
19/11/22 4:00,0.33,2.7,10.2,12.9,14,NULL,2,715.4,0.02,NULL,2.3,0,9.11,11.4,134
19/11/22 5:00,0.35,2.6,8.2,10.9,17,NULL,4,715.4,0.01,NULL,2.4,0,8.93,10.6,118
19/11/22 6:00,0.35,2.6,8.9,11.5,17,72,4,715.4,0.01,NULL,2.3,0,8.67,11.6,123
19/11/22 7:00,0.35,3,10.8,13.8,14,310,3,715.6,0.01,NULL,2.3,0,8.43,12.1,132
19/11/22 8:00,0.36,3.6,12.7,16.3,13,136,5,715.8,0.01,NULL,2.2,0.003,8.26,12.5,131
19/11/22 9:00,0.36,7.7,16.7,24.5,10,220,3,716,0.01,NULL,2.3,0.032,8.12,10.4,126
19/11/22 10:00,0.46,14.2,19.5,33.8,7,255,6,716.2,0,NULL,2.2,0.113,8.22,9.9,121
19/11/22 11:00,0.5,14.5,18.6,33.1,8,38,8,716.4,0,NULL,2.3,0.153,8.6,8.6,109
19/11/22 12:00,0.57,15,19.8,34.8,8,NULL,6,716.4,0,NULL,2.3,0.145,8.86,8,110
19/11/22 13:00,0.54,14,19.9,33.9,9,26,6,716.3,0,NULL,NULL,0.157,9.17,8.7,116
19/11/22 14:00,0.57,14.6,22.4,37,7,30,10,716,0,NULL,2.2,0.083,8.95,11.5,108
19/11/22 15:00,0.56,12.8,21.1,33.9,8,28,9,715.9,0.01,NULL,2.3,0.079,8.39,12.1,115
19/11/22 16:00,0.49,9.7,19.8,29.5,9,23,6,716,0,NULL,2.2,0.061,8.04,13.3,122
19/11/22 17:00,0.47,7.9,19.7,27.6,9,17,8,716.1,0.01,NULL,2.2,0.033,7.81,12.7,119
19/11/22 18:00,0.45,6.3,20.6,26.9,7,32,6,716.4,0.01,NULL,NULL,0.002,7.44,15,123
19/11/22 19:00,0.41,5,18.9,23.9,9,21,7,716.8,0.01,NULL,2.3,0,6.95,16.2,126
19/11/22 20:00,0.36,4.4,15.9,20.3,12,21,9,717,0.02,NULL,2.2,0,6.71,17.5,127
19/11/22 21:00,0.3,3.6,10.9,14.5,18,23,6,717.2,0,NULL,2.3,0,6.64,17.7,130
19/11/22 22:00,0.34,3.8,14.1,17.9,15,11,6,717.4,0.01,NULL,2.3,0,6.54,16,119
19/11/22 23:00,0.31,3.4,13.3,16.7,14,14,NULL,717.4,0.01,NULL,2.2,0,6.18,17.5,114
20/11/22 0:00,0.29,3.1,11.1,14.3,14,19,9,717.4,0.02,NULL,2.4,0,6.08,17.6,124
20/11/22 1:00,0.31,2.9,8.9,11.9,14,8,4,717.4,0.02,NULL,2.3,0,5.61,15.5,117
20/11/22 2:00,0.3,2.8,10.2,13,13,8,7,717.3,0.03,NULL,2.4,0,5.44,16.9,124
20/11/22 3:00,0.29,2.7,12.1,14.9,12,13,3,717.2,0.03,NULL,2.4,0,5.45,15.2,126
20/11/22 4:00,0.3,2.6,10.1,12.7,13,15,5,717,0.02,NULL,2.3,0,5.36,15.4,128
20/11/22 5:00,0.27,2.5,10,12.6,12,13,2,717,0.03,NULL,2.5,0,5.45,13.2,122
20/11/22 6:00,0.27,2.5,10.9,13.4,12,10,5,717,0.05,NULL,2.5,0,5.47,12.3,116
20/11/22 7:00,0.24,2.8,10,12.8,12,12,3,717.2,0.03,NULL,2.3,0,5.25,13,113
20/11/22 8:00,0.29,3.6,12.1,15.7,11,15,6,717.3,0.02,NULL,2.3,0.004,5.16,12.4,121
20/11/22 9:00,0.33,5,12.8,17.8,11,15,2,717.5,0.02,NULL,2.4,0.043,5.21,13.8,115
20/11/22 10:00,0.32,8.1,15.4,23.4,9,14,5,717.6,0.03,NULL,2.5,0.074,5.45,13.7,118
20/11/22 11:00,0.29,5.9,9.8,15.7,13,19,5,717.7,0.01,NULL,2.3,0.133,5.51,12.9,119
20/11/22 12:00,0.36,5.1,8.8,13.9,15,12,3,717.5,0.01,NULL,2.3,0.12,5.6,13.6,126
20/11/22 13:00,0.45,5.7,9.4,15.1,15,11,4,717.2,0,89,2.2,0.154,5.79,11.1,116
20/11/22 14:00,0.43,5.4,9.8,15.2,15,14,2,716.8,0.01,88,2.2,0.118,5.78,10.2,112
20/11/22 15:00,0.46,5.2,11.5,16.7,14,20,3,716.6,0,88,2.3,0.071,5.83,9.2,109
20/11/22 16:00,0.62,6,14.1,20.2,11,13,5,716.4,0.01,88,2.3,0.056,5.95,9.7,121
20/11/22 17:00,0.64,5.5,13.8,19.3,10,30,8,716.4,0.01,88,2.4,0.034,5.88,10.4,124
20/11/22 18:00,0.5,4.3,14.2,18.5,9,19,7,716.4,0.02,88,2.3,0.005,5.77,12.1,117
20/11/22 19:00,0.46,4.8,16.7,21.5,6,16,9,716.6,0.02,89,2.4,0,5.64,11.7,119
20/11/22 20:00,0.6,4.9,14.9,19.7,8,17,4,716.6,0,89,2.4,0,5.48,12,130
20/11/22 21:00,0.61,4.1,14.5,18.6,8,14,7,716.7,0.02,89,NULL,0,5.36,12.8,130
20/11/22 22:00,0.43,4.1,14.4,18.5,7,18,3,716.9,0.03,89,2.3,0,5.37,10.8,136
20/11/22 23:00,0.49,4.3,14.3,18.6,7,16,3,716.9,0.02,89,2.4,0,5.45,10.1,136
21/11/22 0:00,0.59,3.7,14,17.7,8,11,3,716.8,0.01,89,2.5,0,5.32,9.2,136
21/11/22 1:00,0.55,2.9,12.2,15.1,9,12,4,716.7,0.02,89,2.4,0,5.34,7.6,138
21/11/22 2:00,0.56,2.5,11.1,13.7,11,15,NULL,716.7,0.01,NULL,2.3,0,5.36,5.6,115
21/11/22 3:00,0.61,2.4,11.9,14.3,10,13,2,716.6,0,NULL,2.3,0,5.38,4.4,102
21/11/22 4:00,0.56,2.7,15,17.7,7,12,3,716.5,0,NULL,NULL,0,5.56,1.6,95
21/11/22 5:00,0.51,2.7,14.9,17.5,7,14,3,716.5,0.01,NULL,NULL,0,5.59,1.8,97
21/11/22 6:00,0.6,2.7,13.1,15.8,8,13,6,716.5,0,NULL,2.2,0,5.61,2.5,109
21/11/22 7:00,0.55,3.9,15.6,19.5,6,14,5,716.6,0,NULL,2.2,0,5.6,3.9,109
21/11/22 8:00,0.47,6.6,18.8,25.4,4,12,5,716.8,0.01,NULL,2.4,0.003,5.65,2.7,101
21/11/22 9:00,0.52,10.4,19.6,30,4,9,7,716.9,0,NULL,2.3,0.015,5.76,4.3,101
21/11/22 10:00,0.54,16.9,19.4,36.4,4,19,5,717.1,0,NULL,2.5,0.065,6.12,3.9,107
21/11/22 11:00,0.59,19.7,19,38.7,NULL,24,12,717.2,0,NULL,2.7,0.102,6.6,4,115
21/11/22 12:00,0.63,21.8,18.3,40.2,5,23,13,717,0,NULL,2.6,0.145,7.28,3.4,93
21/11/22 13:00,0.66,21.6,17.2,38.8,6,39,18,716.8,0,NULL,2.5,0.177,8.36,3,70
21/11/22 14:00,0.66,21.5,17.6,39.1,5,52,29,716.5,0,88,2.5,0.166,9.46,3.4,104
21/11/22 15:00,0.75,23.9,19.6,43.5,6,78,32,716.3,0,83,NULL,0.195,10.38,6.3,91
21/11/22 16:00,0.69,17.9,20.4,38.4,6,61,31,716.3,0,78,2.4,0.127,10.28,8.5,107
21/11/22 17:00,0.73,17.1,24,41.1,4,46,23,716.3,0,79,2.5,0.066,9.81,9.9,108
21/11/22 18:00,0.79,11.9,24,35.9,3,63,21,716.4,0,82,2.6,0.002,9.38,9.1,120
21/11/22 19:00,0.71,15.7,23.8,39.5,1,58,20,716.6,0,85,2.6,0,9.12,8.1,116
21/11/22 20:00,0.63,12,21.8,33.8,2,52,16,716.8,0,86,2.5,0,8.98,9.1,121
21/11/22 21:00,0.56,7.8,20.3,28.1,2,26,9,716.9,0.01,87,2.5,0,8.88,9.5,121
21/11/22 22:00,0.51,13.6,22.1,35.7,1,30,3,716.9,0,87,2.7,0,8.84,10.1,121
21/11/22 23:00,0.6,23.9,22.8,46.6,1,30,16,716.9,0,87,2.7,0,8.72,7.5,126
22/11/22 0:00,0.67,16.5,21.7,38.3,1,46,16,716.8,0,87,2.6,0,8.72,4.8,118
22/11/22 1:00,0.62,17,21.1,38.1,NULL,41,18,716.7,0,87,2.6,0,NULL,3.8,110
22/11/22 2:00,0.72,24.6,20.9,45.4,NULL,39,18,716.5,0,88,2.8,0,8.74,2.6,91
22/11/22 3:00,0.72,21.2,20.1,41.3,NULL,45,21,716.4,0,88,2.7,0,8.73,1.9,117
22/11/22 4:00,0.64,19.7,19.6,39.4,NULL,41,19,716.3,0.01,88,2.7,0,8.91,1.6,120
22/11/22 5:00,0.61,22.2,19.7,41.9,NULL,36,22,716.4,0,88,2.8,0,8.88,4.1,110
22/11/22 6:00,0.7,16.3,19.6,35.9,NULL,30,17,716.4,0.01,88,2.6,0,8.72,5.5,119
22/11/22 7:00,0.79,25,20.5,45.5,NULL,26,9,716.4,0,88,3,0,8.75,4.6,129
22/11/22 8:00,1.03,37,21.7,58.6,2,27,7,716.6,0,88,3.2,0.013,9.04,2.7,109
22/11/22 9:00,1.01,36.9,22.2,59.1,3,27,14,716.8,0,NULL,3,0.076,9.7,1.7,70
22/11/22 10:00,0.73,24.4,19.8,44.2,6,24,9,716.9,0,NULL,3.1,0.187,10.91,1.6,30
22/11/22 11:00,0.71,18.9,19.7,38.6,7,32,9,716.8,0,87,2.9,0.176,11.87,3.6,121
22/11/22 12:00,0.9,30.3,26.8,57,5,35,11,716.6,0,85,2.9,0.131,12.16,6.1,101
22/11/22 13:00,1,28.5,30.2,58.7,5,50,21,716.3,0,84,2.7,0.138,11.88,6.8,128
22/11/22 14:00,1.14,33.9,33.2,67.1,6,53,25,716,0,80,2.9,0.204,13.1,6.9,137
22/11/22 15:00,1.22,31.5,35,66.4,6,79,38,715.7,0,76,3.1,0.179,13.7,8.5,137
22/11/22 16:00,1.05,25.9,33.9,59.8,5,101,38,715.7,0,75,3.3,0.125,13.59,7.7,138
22/11/22 17:00,0.88,14.8,30.2,45,8,85,27,715.6,0,74,3,0.074,13.88,6.8,121
22/11/22 18:00,0.88,13.7,32.6,46.3,5,61,15,715.5,0,75,2.7,0.012,13.58,6.7,121
22/11/22 19:00,1.08,19.9,34.6,54.5,1,58,13,715.6,0,77,2.7,0,13.33,5.8,130
22/11/22 20:00,1.15,21.2,32.5,53.7,1,65,17,715.7,0,79,NULL,0,13.2,3.8,134
22/11/22 21:00,0.88,14.1,30.6,44.7,2,63,17,715.7,0,81,NULL,0,12.87,5.8,119
22/11/22 22:00,0.79,10.5,25.7,36.3,2,60,12,715.7,0,84,NULL,0,12.4,7.7,124
22/11/22 23:00,0.61,6.4,21.1,27.6,3,40,9,715.7,0,86,2.5,0,12.22,7.6,127
23/11/22 0:00,0.51,4.6,17.9,22.5,4,41,6,715.6,0,86,2.5,0,12.18,6.7,130
23/11/22 1:00,0.46,3.8,15,18.7,6,36,7,715.4,0,86,2.6,0,12.1,6.1,126
23/11/22 2:00,0.42,4.3,18.2,22.4,3,31,16,715.2,0,87,2.7,0,12.1,6.4,126
23/11/22 3:00,0.39,3.3,15.2,18.5,4,36,14,715.1,0,87,2.8,0,12.08,3.6,136
23/11/22 4:00,0.4,3.1,14.2,17.2,4,45,19,714.9,0,87,2.8,0,12.03,1.6,166
23/11/22 5:00,0.46,2.8,10,12.8,8,50,20,714.8,0,86,2.6,0,11.82,3.9,275
23/11/22 6:00,0.48,4.1,10.4,14.6,7,46,12,714.7,0,85,2.6,0,11.9,1.9,311
23/11/22 7:00,0.62,12.8,16.2,29,2,41,18,714.8,0,84,2.7,0,12.05,1.6,166
23/11/22 8:00,0.55,7,13.9,20.9,3,59,21,714.8,0,85,2.8,0.005,11.93,2.6,278
23/11/22 9:00,0.58,11.9,12.3,24.2,5,58,13,715.1,0,83,2.8,0.049,12.49,2.4,304
23/11/22 10:00,0.71,21,15.1,36.1,5,52,11,715.1,0,79,NULL,0.141,14.31,2.3,95
23/11/22 11:00,0.9,33.3,21.6,54.8,5,66,12,715,0,74,3.7,0.193,15.09,3.8,123
23/11/22 12:00,0.97,36.1,24.7,60.6,6,90,17,714.7,0,70,4.1,0.276,16.6,4.5,110
23/11/22 13:00,1.23,44.8,29.2,73.9,5,84,15,714.3,0,71,3.7,0.301,16.62,7.3,110
23/11/22 14:00,1.52,42.7,37.3,80,7,70,22,713.8,0,71,3.4,0.32,16.94,8.7,118
23/11/22 15:00,1.7,44.6,42.3,86.9,8,97,37,713.5,0,70,3.3,0.377,17.37,10.1,108
23/11/22 16:00,1.72,52.6,48.5,101.3,5,117,48,713.5,0,74,4.1,0.199,16.29,10.4,118
23/11/22 17:00,1.68,55,49,104.2,3,164,54,713.5,0,78,3.7,0.061,15.55,11.2,130
23/11/22 18:00,1.69,59.5,46.9,106.6,2,156,57,713.6,0,80,3.7,0.013,15.07,8,123
23/11/22 19:00,1.8,68,43,111.2,1,151,46,713.7,0,82,3.7,0,14.85,6.3,116
23/11/22 20:00,1.54,54.6,38.6,93.3,1,137,48,713.7,0,82,3.7,0,14.89,4.5,140
23/11/22 21:00,1.34,37.5,34.9,72.4,1,127,39,713.8,0,83,3.4,0,14.87,3.4,174
23/11/22 22:00,1.24,32,33.4,65.3,NULL,121,38,713.8,0,83,3.2,0,14.99,3.5,117
23/11/22 23:00,1.39,39.3,32.2,71.4,NULL,103,29,713.7,0,83,3,0,14.93,2.6,105
24/11/22 0:00,1.2,29.5,32.1,61.6,NULL,121,29,713.5,0,83,3.1,0,14.91,2.7,101
24/11/22 1:00,1.17,26.2,34.2,60.4,2,106,34,713.3,0,83,3,0,14.88,1.9,155
24/11/22 2:00,1.13,17.8,36.7,54.5,1,125,51,713.1,0,83,3.1,0,14.85,2.7,276
24/11/22 3:00,1.06,10.5,36.3,47,1,133,55,712.9,0,82,3.1,0,14.5,6.5,263
24/11/22 4:00,1.01,10.5,34,44.6,1,124,51,712.8,0,82,3,0,14.25,4.9,264
24/11/22 5:00,0.96,10.4,31.6,42.1,NULL,101,46,712.7,0,82,3,0,14.06,5.6,270
24/11/22 6:00,0.9,7.2,28.5,35.7,NULL,89,35,712.6,0,82,2.6,0,13.62,6.1,244
24/11/22 7:00,0.85,9.3,24.4,33.7,NULL,82,24,712.6,0,82,2.5,0,13.6,3.6,252
24/11/22 8:00,1.36,63.5,23.5,87,2,68,25,712.8,0,82,2.8,0.006,13.52,1.7,353
24/11/22 9:00,1.43,62,22.5,84.5,3,110,31,712.9,0,80,3,0.138,14.46,4.6,276
24/11/22 10:00,1.52,57.7,37,94.8,7,123,37,712.9,0,66,4.1,0.351,19,3.4,268
24/11/22 11:00,1.4,39,42.6,81.7,12,198,49,712.8,0,52,5.5,0.478,23.07,3.5,111
24/11/22 12:00,1.34,27.7,43.9,71.7,16,169,39,712.5,0,47,4.7,0.559,25.42,4.3,101
24/11/22 13:00,1.24,24.6,45.4,70,18,139,32,712.2,0,45,4.2,0.456,25.59,10.5,115
24/11/22 14:00,1.54,26.2,64.4,90.7,24,122,42,712,0,44,6.2,0.524,26.15,13.1,104
24/11/22 15:00,1.76,15,71,86.1,39,169,59,711.7,0,45,7,0.425,26.38,14.6,109
24/11/22 16:00,1.3,8.2,54.3,62.6,38,195,49,711.7,0,49,6.2,0.161,25.37,15.7,123
24/11/22 17:00,1.22,7,50.6,57.7,29,157,46,711.9,0,59,5.6,0.046,23.81,14.4,129
24/11/22 18:00,1.17,5.2,46.6,51.9,27,155,37,712.1,0,67,4.4,0.009,22.06,12.1,140
24/11/22 19:00,1.03,4.1,42.9,47.1,35,148,60,712.5,0,74,7.2,0,20.24,13.1,121
24/11/22 20:00,0.75,9.3,31.1,40.5,4,164,39,712.8,0,80,8.5,0,18.54,13.7,116
24/11/22 21:00,0.72,10.2,24.3,34.5,2,108,20,713.1,0,81,5.8,0,17.79,16.1,121
24/11/22 22:00,0.66,6.8,16.9,23.7,4,100,6,713.5,0,84,4,0,16.42,18.6,124
24/11/22 23:00,0.48,4.6,13.4,18,7,52,2,713.6,0,84,3.1,0,16.13,21.7,142
25/11/22 0:00,0.44,3.9,10.1,14,11,43,NULL,713.8,0,81,3,0,16.31,18,140
25/11/22 1:00,0.42,3.6,8.9,12.5,14,47,3,714,0,78,3,0,16.08,12.5,139
25/11/22 2:00,0.36,3.2,10.1,13.3,13,38,6,714,0,76,3,0,15.74,9.9,121
25/11/22 3:00,0.34,3.2,10.3,13.5,13,44,6,714,0,72,3,0,15.9,4.7,102
25/11/22 4:00,0.33,3,9.8,12.9,14,48,5,714,0,70,3,0,15.77,6,120
25/11/22 5:00,0.39,3.1,13,16.2,12,50,7,714,0,70,3,0,15.32,7.3,116
25/11/22 6:00,0.46,3.2,16,19.2,9,48,8,714.1,0,72,3.1,0,15.12,6.1,124
25/11/22 7:00,0.48,6.8,18.6,25.5,7,56,11,714.3,0,77,2.8,0,13.67,6,115
25/11/22 8:00,0.69,15.1,24.4,39.4,3,54,12,714.5,0,78,2.6,0.002,13.69,2.5,119
25/11/22 9:00,0.87,29.9,25.6,55.4,3,67,14,714.6,0,75,2.8,0.039,14.5,5.1,104
25/11/22 10:00,0.93,32.7,26.4,59,4,83,17,714.8,0,70,3,0.113,15.76,5.7,113
25/11/22 11:00,0.99,37.1,30.1,67.1,4,86,15,714.7,0,64,3.2,0.134,16.29,8,110
25/11/22 12:00,0.86,24.5,29.5,54,7,96,17,714.4,0,59,3.5,0.209,17.1,8.3,123
25/11/22 13:00,0.88,22.5,33.2,55.7,9,94,18,714.1,0,53,3.5,0.23,17.68,9.2,125
25/11/22 14:00,0.79,20.2,30.5,50.7,9,115,17,713.8,0,53,3.4,0.192,17.34,10.5,109
25/11/22 15:00,0.79,18.8,27.7,46.6,8,121,18,713.7,0,58,3.4,0.154,16.66,12,110
25/11/22 16:00,0.72,15.3,24,39.3,7,102,12,713.6,0,62,3.1,0.101,15.97,12.8,123
25/11/22 17:00,0.64,16.9,23.1,40,4,84,14,713.6,0,66,3,0.037,15.07,15.1,105
25/11/22 18:00,0.65,21.9,22.6,44.5,2,79,10,713.7,0,69,3.4,0.011,14.21,16.7,117
25/11/22 19:00,0.57,11.9,18.9,30.9,2,78,10,713.9,0,76,3,0,12.78,15.6,109
25/11/22 20:00,0.6,12.9,18.2,31.1,2,54,8,714.3,0,82,3.1,0,11.82,11.9,122
25/11/22 21:00,0.65,16.1,18.5,34.6,1,33,8,714.5,0.01,84,2.9,0,11.69,7.5,95
25/11/22 22:00,0.67,20.9,18.4,39.3,1,34,NULL,714.7,0,85,2.7,0,11.72,2.6,139
25/11/22 23:00,0.63,14.4,19.2,33.6,1,16,7,714.8,0.01,85,5.3,0,12.01,4.6,256
26/11/22 0:00,0.53,8.5,19.8,28.3,2,45,12,714.6,0,84,5,0,12.58,5.3,268
26/11/22 1:00,0.5,11.7,14.9,26.6,5,38,9,714.5,0,81,5.1,0,13.21,7.3,301
26/11/22 2:00,0.35,3.3,9.5,12.9,11,70,4,714.4,0,74,6.4,0,13.55,10.7,266
26/11/22 3:00,0.37,4.4,16.7,21.1,7,48,6,714.3,0,69,5.4,0,13.7,9.6,258
26/11/22 4:00,0.56,14.3,18.6,33,2,70,11,714.2,0,75,3.5,0,12.42,5.1,96
26/11/22 5:00,0.36,9.9,10.6,20.5,13,52,5,714.1,0,61,3.8,0,13.23,13.2,340
26/11/22 6:00,0.24,3,7,10.1,20,222,10,714,0,43,5,0,14.61,12.8,281
26/11/22 7:00,0.24,3.3,8.9,12.2,20,205,8,714.1,0,40,4.5,0,14.65,12.6,274
26/11/22 8:00,0.26,4.5,9.9,14.5,19,112,7,714.1,0,40,3.7,0.018,14.74,10.4,262
26/11/22 9:00,0.64,26.4,21.5,47.8,6,64,5,714.3,0,52,3.3,0.183,14.63,10.5,117
26/11/22 10:00,0.76,30.8,19.3,50,7,77,12,714.5,0,58,3.3,0.357,15.17,11.8,101
26/11/22 11:00,0.63,18.3,19.3,37.6,13,72,16,714.4,0,49,3.3,0.487,16.47,11.9,108
26/11/22 12:00,0.71,17.2,23,40.2,17,72,14,714.1,0,46,3.4,0.562,17.1,13,102
26/11/22 13:00,0.65,13.7,22,35.8,21,80,11,713.7,0,44,3.4,0.449,17.66,16.2,105
26/11/22 14:00,0.64,10.9,22.4,33.3,26,83,13,713.5,0,40,3.3,0.548,19.06,14.1,108
26/11/22 15:00,0.73,10.7,25.5,36.2,26,86,18,713.2,0,42,3.2,0.456,20.14,14.8,107
26/11/22 16:00,0.66,9.1,24.8,33.8,26,88,17,713.1,0,38,3.3,0.322,21.02,14.5,115
26/11/22 17:00,0.69,7.6,26.7,34.2,23,69,16,713.1,0,40,3.2,0.148,21.15,13.4,120
26/11/22 18:00,0.7,6.8,25.7,32.4,17,73,16,713.1,0,39,2.9,0.024,19.2,9.9,131
26/11/22 19:00,0.78,8.2,28.1,36.4,11,53,12,713.2,0,42,2.8,0,17.24,5.7,169
